collection_name,retweeted_url,retweets_count,RP(H)
collection_0531,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/16/kkk-bolsonaro-x-haddad.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,30,-0.226208913896253
collection_0532,https://poder360.com.br/eleicoes/haddad-diz-que-nao-vai-entrar-no-nivel-de-bolsonaro/,30,-0.0917672024089171
collection_0533,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/11/militante-bolsonaro-provoca-petistas-haddad-brasilia.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,30,0.0777263431082957
collection_0534,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/09/bolsonaro-defende-reducao-da-maioridade-penal-para-17-anos.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,30,0.129981088258165
collection_0535,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/12/tse-multa-bolsonaro-pt-propaganda-irregular.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,30,0.190716038485564
collection_0536,https://g1.globo.com/pr/parana/noticia/2018/11/01/sergio-moro-se-afasta-da-lava-jato-e-nao-interrogara-mais-lula.ghtml,30,0.192475081149362
collection_0537,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/30/bolsonaro-culto-preparado-por-deus-silas-malafaia.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,30,0.212636246412771
collection_0538,https://g1.globo.com/sp/sao-paulo/eleicoes/2018/noticia/2018/10/04/skaf-diz-que-seria-bom-bolsonaro-ganhar-no-primeiro-turno.ghtml,30,0.293518001246152
collection_0539,https://g1.globo.com/politica/eleicoes/2018/noticia/2018/10/02/jair-bolsonaro-anuncia-dois-superministerios-se-eleito.ghtml?utm_source=twitter&utm_medium=social&utm_campaign=g1,30,0.312803218062788
collection_0540,"https://correiobraziliense.com.br/app/noticia/politica/2018/10/10/interna_politica,711847/cupulas-militar-e-da-policia-federal-estao-com-bolsonaro.shtml",30,0.319007474174128
collection_0541,https://oantagonista.com/brasil/mulher-de-bolsonaro-decidira-onde-familia-vai-morar/,30,0.330076185235306
collection_0542,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/19/filho-de-bolsonaro-afirma-que-teve-numero-banido-pelo-whatsapp.htm,29,-0.779745332035804
collection_0543,https://brasil247.com/pt/247/sul/372496/pimenta-promete-levar-ao-tse-campanha-ilegal-contra-haddad-no-whatsapp.htm#.w8iwai-9q7c.twitter,29,-0.771514373527953
collection_0544,https://uol.com.br/universa/noticias/redacao/2018/10/20/mulheres-fazem-novo-ato-contra-bolsonaro-em-46-cidades-do-pais.htm?utm_medium=social-media&utm_campaign=uol&utm_content=geral&utm_source=twitter,29,-0.448691378925283
collection_0545,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/10/01/neutro-no-1-turno-psb-vai-se-posicionar-contra-bolsonaro-no-2.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,29,-0.361820714247777
collection_0546,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/10/15/lupi-nega-aproximacao-com-haddad-e-reafirma-que-pdt-prepara-ciro-para-2022.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,29,-0.134151452400039
collection_0547,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/13/entrevista-jair-bolsonaro-haddad-debate-denuncia.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,29,-0.03094582796346
collection_0548,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/10/mourao-sugere-e-bolsonaro-diz-que-vai-criar-o-13-do-bolsa-familia.htm,29,0.238612252512676
collection_0549,https://especiais.gazetadopovo.com.br/eleicoes/2018/pesquisas-eleitorais/parana-pesquisas/parana-pesquisas-no-distrito-federal-bolsonaro-tem-745-dos-votos-validos-e-haddad-255/?utm_source=facebook&utm_medium=midia-social&utm_campaign=grupo-eleicoes&utm_content=eleicoes-2018,29,0.313216623009488
collection_0550,http://poder360.com.br/eleicoes/haddad-reconhece-erro-em-chamar-mourao-de-torturador/,29,0.306716932453065
collection_0551,https://g1.globo.com/politica/eleicoes/2018/noticia/2018/10/24/defesa-de-bolsonaro-diz-ao-tse-que-acao-do-pt-tenta-produzir-celeuma-midiatica.ghtml?utm_source=twitter&utm_medium=social&utm_campaign=g1,29,0.47116719457647
collection_0552,https://otempo.com.br/hotsites/eleições-2018/polícia-federal-encontra-laços-do-pcc-com-esfaqueador-de-bolsonaro-1.2056626,29,0.651032017122153
collection_0553,https://obrasilfelizdenovo.com/ligue-os-pontos-whatsapp-notifica-usinas-de-fake-news-e-filho-de-bolsonaro-e-banido/,28,-0.88151358388683
collection_0554,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/10/25/haddad-diz-que-campanha-de-2018-e-a-mais-baixa-de-todas-e-culpa-bolsonaro.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,28,-0.475338351425903
collection_0555,https://g1.globo.com/sp/sao-paulo/eleicoes/2018/noticia/2018/10/24/ex-presidente-do-psdb-goldman-declara-voto-em-haddad.ghtml?utm_source=twitter&utm_medium=social&utm_campaign=g1,28,-0.311726391811312
collection_0556,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/30/marina-silva-critica-fusao-de-ministerios-anunciada-por-bolsonaro-desastre.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,28,0.00905777624474988
collection_0557,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/10/15/haddad-defende-solucao-democratica-para-venezuela-e-critica-eua.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,28,0.130562808732836
collection_0558,https://oantagonista.com/brasil/nao-esconda-dona-dilma/,28,0.23805950446074
collection_0559,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/reuters/2018/10/25/bolsonaro-nao-vai-a-debate-por-ameaca-de-atentado-terrorista-diz-general.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,28,0.31443599739584
collection_0560,https://valor.com.br/u/5933177,28,0.313524909415903
collection_0561,https://g1.globo.com/rj/rio-de-janeiro/eleicoes/2018/noticia/2018/10/20/bolsonaro-diz-que-buscara-comercio-sem-vies-ideologico-na-america-do-sul.ghtml?utm_source=twitter&utm_medium=social&utm_campaign=g1,28,0.345420151636962
collection_0562,"https://terra.com.br/noticias/eleicoes/tse-suspende-propaganda-do-pt-que-acusava-bolsonaro-de-votar-contra-lei-para-deficientes,14536cf69b6c5e4c51c7919e0f11d9a0m5iyaupu.html",28,0.367999981450295
collection_0563,http://pt.org.br/pt-elege-3-governadores-e-4-senadores-nas-eleicoes-de-2018/,27,-0.796718563729978
collection_0564,https://brasil.elpais.com/brasil/2018/10/28/politica/1540726440_575241.html,27,-0.518812491607736
collection_0565,https://brasildefato.com.br/2018/04/11/reforma-do-ensino-medio-os-40-que-se-distanciam-da-educacao-publica-de-qualidade/,27,-0.496772303891648
collection_0566,"https://terra.com.br/noticias/brasil/politica/equipe-de-bolsonaro-quer-cobranca-de-mensalidade-em-universidades-federais,03ae19973e92979192cb96d8bedbd95ear4an12c.html",27,-0.393245255621906
collection_0567,http://poder360.com.br/eleicoes/ex-lider-da-ku-klux-klan-elogia-bolsonaro-ele-soa-como-nos/,27,-0.354595636335368
collection_0568,https://g1.globo.com/politica/eleicoes/2018/noticia/2018/10/15/haddad-defende-escola-em-tempo-integral-e-reforma-da-previdencia-com-corte-de-privilegios.ghtml,27,-0.352254733452246
collection_0569,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/12/haddad-diz-que-ativista-do-bolsonaro-o-perseguiu-e-ameacou-comitiva-no-df.htm?utm_content=geral&utm_source=twitter&utm_medium=social-media&utm_campaign=uol,27,-0.341048578281942
collection_0570,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/10/10/pdt-bolsonaro-covarde-debates.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,27,-0.316831786483897
collection_0571,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/09/franca-ficara-neutro-entre-bolsonaro-e-haddad-e-fala-em-traicao-de-doria.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,27,-0.321682027061158
collection_0572,https://odia.ig.com.br/rio-de-janeiro/2018/10/5585780-haddad-recebe-apoio-de-quase-70-torcidas-organizadas-e-lideres-religiosos.html#foto=1,27,-0.314028363197028
collection_0573,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/25/tse-determina-remocao-de-video-em-que-bolsonaro-fala-de-fraude-nas-urnas.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,27,-0.28536389286593
collection_0574,"https://terra.com.br/noticias/eleicoes/whatsapp-diz-em-nota-que-investiga-suposto-disparo-de-mensagens-contra-haddad,2bf4b950e0f66115af07712f9935d797mxcxx99u.html",27,-0.275688865885845
collection_0575,https://poder360.com.br/eleicoes/mpe-vai-apurar-suspeita-de-doacoes-ilegais-a-campanha-de-bolsonaro/,27,-0.211460139208592
collection_0576,https://valor.com.br/u/5939237,27,-0.213708037826462
collection_0577,https://g1.globo.com/politica/blog/andreia-sadi/post/2018/10/23/temer-tenta-aproximacao-com-bolsonaro.ghtml,27,0.0819771581108495
collection_0578,https://bbc.com/portuguese/brasil-46143289?ocid=socialflow_twitter,27,0.300714191886789
collection_0579,https://gazetadopovo.com.br/instituto-politeia/juristas-manifesto-anti-pt-apoio-bolsonaro/?utm_source=twitter&utm_medium=midia-social&utm_campaign=gazeta-do-povo,27,0.483987192723538
collection_0580,https://obrasilfelizdenovo.com/rio-de-janeiro-vota-haddad/,26,-0.81284730960388
collection_0581,https://obrasilfelizdenovo.com/vemdezap/,26,-0.796551834420944
collection_0582,https://brasildefato.com.br/2018/10/23/torcidas-organizadas-esquecem-rivalidade-e-declaram-apoio-a-haddad/,26,-0.800320157629153
collection_0583,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/19/haddad-horario-eleitoral-acusa-bolsonaro-dinheiro-sujo-whatsapp.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,26,-0.468665192317098
collection_0584,"https://terra.com.br/noticias/eleicoes/psol-entra-com-representacao-na-pgr-contra-eduardo-bolsonaro,bea58053fc6fc913ff9da8ccab97c67298rhk8mu.html",26,-0.419432310245924
collection_0585,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/01/haddad-ataca-stf-sobre-entrevista-de-lula-na-prisao-anarquia-juridica.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,26,-0.374703632345707
collection_0586,"https://terra.com.br/noticias/eleicoes/marina-silva-declara-voto-critico-a-haddad-no-segundo-turno-da-eleicao,7bbcf5016439573fcc8ae7099d83cc4c0bjcntjo.html",26,-0.340328149144125
collection_0587,https://poder360.com.br/eleicoes/deputada-pede-a-estudantes-que-gravem-criticas-de-professores-a-bolsonaro/,26,-0.0479294142897146
collection_0588,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/30/vai-esfacelar-o-mercosul-diz-chanceler-de-lula-sobre-proposta-de-guedes.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,26,-0.039465898704323
collection_0589,https://g1.globo.com/politica/noticia/2018/10/30/justica-determina-analise-de-movimentacoes-financeiras-de-sobrinho-da-ex-mulher-de-lula.ghtml?utm_source=twitter&utm_medium=social&utm_campaign=g1,26,0.154784880870808
collection_0590,"https://terra.com.br/noticias/brasil/bolsonaro-diz-nao-enviara-nada-ao-congresso-sem-conversa-previa-quer-tipificar-atos-do-mst-como-terrorismo,c68a6e0255ef8d546c6c60fefc957f17yshn9sqf.html?we",26,0.247664227655493
collection_0591,https://g1.globo.com/rj/rio-de-janeiro/eleicoes/2018/noticia/2018/10/24/bolsonaro-recebe-representantes-do-agronegocio-e-defende-agricultura-familiar.ghtml,26,0.360683270822841
collection_0592,https://jovempan.com.br/arquivo/felipe-moura-brasil/felipe-moura-brasil-chave-para-vitoria-de-bolsonaro-e-o-nordeste.html,26,0.43713272615029
collection_0593,https://pt.org.br/haddad-recebe-apoio-de-governadores-do-psb-e-sauda-progressistas/,25,-0.813982921553685
collection_0594,https://theintercept.com/2018/10/21/bolsolao-lavazap-whatsapp-bolsonaro/?fbclid=iwar26z04ji1trwew3jhbfqb4udt5_nk1hstyogdcdzzmiiy-lhnr4yixi5i8,25,-0.749893007430612
collection_0595,https://g1.globo.com/economia/noticia/2018/10/10/pobreza-extrema-cresce-em-25-estados-brasileiros-aponta-estudo.ghtml,25,-0.735592594170326
collection_0596,"https://terra.com.br/noticias/eleicoes/haddad-pede-gesto-de-ciro-e-diz-que-pesquisas-do-pt-apontam-diferenca-de-5-pontos-para-bolsonaro,18b6564d6eb035c7e95be21bad82a5cbb0rvxs8l.html",25,-0.678258533082404
collection_0597,https://g1.globo.com/politica/eleicoes/2018/noticia/2018/10/24/haddad-defende-reforma-bancaria-e-diz-que-se-eleito-aumentara-efetivo-da-pf.ghtml?utm_source=twitter&utm_medium=social&utm_campaign=g1,25,-0.429782698730603
collection_0598,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/10/22/juizes-reagem-a-filho-de-bolsonaro-nao-ha-caminho-fora-da-democracia.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,25,-0.434206180481412
collection_0599,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/26/haddad-pede-fala-dura-de-ciro-contra-bolsonaro-e-diz-que-pt-sobreviveu.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,25,-0.42894887809822
collection_0600,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/17/coligacao-de-haddad-pede-que-pf-investigue-bolsonaro-por-noticias-falsas.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,25,-0.373821650756075
collection_0601,https://extra.globo.com/fato-ou-fake/e-fake-postagem-que-diz-que-haddad-chegou-ao-aeroporto-de-congonhas-em-uma-ferrari-23156039.html?utm_source=twitter&utm_medium=social&utm_campaign=extra,25,-0.197478525390381
collection_0602,https://oglobo.globo.com/fato-ou-fake/e-fake-que-lula-foi-autorizado-dar-entrevista-um-dia-antes-do-2-turno-23176562?utm_source=twitter&utm_medium=social&utm_campaign=o%20globo,25,-0.0778374817672676
collection_0603,http://justificando.com/2018/11/01/moro-aceita-ser-ministro-de-bolsonaro-no-novo-superministerio-da-justica/,25,0.106938986132852
collection_0604,https://g1.globo.com/politica/noticia/2018/11/01/moro-aceita-convite-de-bolsonaro-para-o-ministerio-da-justica-veja-a-repercussao.ghtml,25,0.150384354350669
collection_0605,https://g1.globo.com/politica/noticia/2018/10/30/bolsonaro-diz-em-culto-nao-ser-o-mais-capacitado-mas-deus-capacita-os-escolhidos.ghtml?utm_source=twitter&utm_medium=social&utm_campaign=g1,25,0.176852395652808
collection_0606,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/21/jair-bolsonaro-segundo-turno-video-eduardo-bolsonaro-stf.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,25,0.221861909651938
collection_0607,https://gazetadopovo.com.br/eleicoes/2018/filho-de-bolsonaro-nao-descarta-concorrer-a-presidencia-da-camara-dos-deputados-dzkv3wypkog9zqi8wni3h4d27/?utm_source=twitter&utm_medium=midia-social&utm_campaign=gazeta-do-povo&utm_content=eleicoes-2018,25,0.383315061373298
collection_0608,https://g1.globo.com/sp/sao-paulo/noticia/2018/08/21/fernando-haddad-vira-reu-em-acao-de-improbidade-por-irregularidade-em-ciclovia.ghtml?utm_source=twitter&utm_medium=social&utm_campaign=g1,25,0.387030632046338
collection_0609,https://jovempan.com.br/eleicoes-2018/alagoas/vereadora-do-psl-e-presa-por-distribuir-santinhos-de-haddad.html,25,0.482132622826583
collection_0610,https://especiais.gazetadopovo.com.br/eleicoes/2018/pesquisas-eleitorais/parana-pesquisas/parana-pesquisas-bolsonaro-tem-684-dos-votos-validos-em-sao-paulo/?utm_source=twitter&utm_medium=midia-social&utm_campaign=gazeta-do-povo&utm_content=eleicoes-2018,25,0.50730063870743
collection_0611,https://obrasilfelizdenovo.com/haddad-sao-paulo-motivos-votar/,24,-0.84218279422777
collection_0612,https://pt.org.br/haddad-no-roda-viva-vamos-garantir-trabalho-e-educacao-para-todos/,24,-0.827107341322842
collection_0613,https://brasildefato.com.br/2018/10/18/como-o-ensino-a-distancia-defendido-por-bolsonaro-prejudica-os-brasileiros/,24,-0.774746302726435
collection_0614,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/27/mulher-de-haddad-ana-estela-diz-que-perdeu-o-chao-com-fake-news.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,24,-0.536609558484908
collection_0615,https://extra.globo.com/fato-ou-fake/e-fake-que-plano-de-governo-de-haddad-preve-criacao-de-poupanca-compulsoria-23149611.html?utm_source=twitter&utm_medium=social&utm_campaign=extra,24,-0.500800807859576
collection_0616,https://poder360.com.br/eleicoes/tse-convoca-bolsonaro-e-haddad-a-assinarem-acordo-contra-fake-news/,24,-0.380406801598906
collection_0617,"https://terra.com.br/noticias/eleicoes/filho-de-bolsonaro-afirma-em-video-que-para-fechar-stf-basta-um-soldado-e-um-cabo,2d725622ed334e0877d335ff91d9d15bxddy5fnv.html?we",24,-0.275524641988812
collection_0618,https://bbc.com/portuguese/brasil-45884900?ocid=socialflow_twitter,24,-0.0311118433643642
collection_0619,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/05/haddad-foge-de-cobranca-de-autocritica-sobre-o-pt-e-leva-bronca-de-marina.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,24,0.00818855338856858
collection_0620,https://g1.globo.com/jornal-nacional/noticia/2018/10/29/presidente-eleito-jair-bolsonaro-e-entrevistado-no-jornal-nacional.ghtml?utm_source=twitter&utm_medium=social&utm_campaign=jn&utm_content=post,24,0.102004486746445
collection_0621,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/14/bolsonaro-pede-direito-de-resposta-contra-haddad-por-propaganda-eleitoral.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,24,0.283563923363027
collection_0622,"https://correiobraziliense.com.br/app/noticia/politica/2018/10/09/interna_politica,711727/ptb-anuncia-apoio-a-jair-bolsonaro-psl-no-segundo-turno.shtml",24,0.288821529299058
collection_0623,https://band.uol.com.br/eleicoes/,24,0.3219179244014
collection_0624,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/22/em-carta-a-celso-de-mello-bolsonaro-diz-prestigiar-stf-apos-fala-de-filho.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,24,0.36124145581004
collection_0625,"https://terra.com.br/noticias/eleicoes/bolsonaro-diz-que-pt-nao-e-prejudicado-por-fake-news-mas-sim-pela-verdade,70a97c017703be538d1a50ebc9a952c9nb5zlek0.html",24,0.407859841856664
collection_0626,https://obrasilfelizdenovo.com/bolsonaro-sobre-governo-temer-o-que-esta-dando-certo-voce-tem-que-continuar/,23,-0.87497317481437
collection_0627,https://obrasilfelizdenovo.com/vice-compara-grupos-whatsapp-bolsonaro-haddad/,23,-0.828000932899361
collection_0628,http://pt.org.br/haddad-ninguem-pode-ser-eleito-sem-apresentar-propostas-ao-povo/,23,-0.800531122555746
collection_0629,https://noticias.uol.com.br/comprova/ultimas-noticias/2018/10/16/haddad-e-manuela-nao-tramaram-contra-exercito-em-audio-vazado.htm?utm_medium=social-media&utm_content=geral&utm_source=twitter&utm_campaign=uol,23,-0.787140972068416
collection_0630,https://midianinja.org/news/eleicao-de-bolsonaro-seria-regressao-terrivel-para-o-pais-diz-thomas-piketty/,23,-0.784453058151498
collection_0631,https://obrasilfelizdenovo.com/whatsapp-haddad-nordestino-prato-comida/,23,-0.770378771837805
collection_0632,https://valor.com.br/u/5950357,23,-0.482300697183367
collection_0633,"https://terra.com.br/noticias/eleicoes/tse-determina-exclusao-de-conteudo-falso-contra-haddad,cee71cdaa9255ec9426e8dcb3c45280adv7c23ux.html",23,-0.472391314491188
collection_0634,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/22/lua-de-mel-com-bolsonaro-sera-curta-diz-presidente-de-consultoria-de-risco.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,23,-0.464029681312488
collection_0635,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/11/apos-ponte-com-tucanos-por-haddad-advogados-farao-manifesto-por-democracia.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,23,-0.44607834091937
collection_0636,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/21/aumento-bolsa-familia-haddad-eleicoes.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,23,-0.405868638280878
collection_0637,https://oglobo.globo.com/fato-ou-fake/e-fake-video-em-que-policiais-militares-do-ceara-se-manifestam-favor-de-bolsonaro-23187126?utm_source=twitter&utm_medium=social&utm_campaign=o%20globo,23,-0.337294578208252
collection_0638,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/09/29/voo-com-bolsonaro-tem-bate-boca-entre-passageiros-e-desistencias.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=uol&utm_content=geral,23,-0.333677107952572
collection_0639,"https://correiobraziliense.com.br/app/noticia/politica/2018/10/02/interna_politica,709596/parte-da-elite-do-pais-abandonou-a-social-democracia-pelo-fascismo.shtml",23,-0.32802052750732
collection_0640,https://extra.globo.com/fato-ou-fake/e-fake-que-audio-revela-haddad-manuela-tramando-contra-exercito-bolsonaro-23166457.html?utm_source=twitter&utm_medium=social&utm_campaign=extra,23,-0.298204325637697
collection_0641,https://valor.com.br/u/5941853,23,-0.252469202004873
collection_0642,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/10/17/haddad-entra-com-acao-contra-bolsonaro-por-suposto-abuso-de-poder-economico.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,23,-0.233542862095842
collection_0643,https://g1.globo.com/politica/eleicoes/2018/noticia/2018/10/02/bolsonaro-diz-que-a-questao-ideologica-e-grave-como-a-corrupcao-e-precisa-ser-combatida.ghtml,23,0.255819457705109
collection_0644,https://oglobo.globo.com/fato-ou-fake/e-fake-que-candidatura-de-bolsonaro-foi-impugnada-2-turno-sera-entre-ciro-haddad-23191822?utm_source=twitter&utm_medium=social&utm_campaign=o%20globo,23,0.26679074857646
collection_0645,"https://politica.estadao.com.br/noticias/eleicoes,pesquisa-ibope-bolsonaro-sobe-4-pontos-e-a-vai-31-haddad-se-mantem-com-21,70002528235?utm_source=twitter:newsfeed&utm_medium=social-organic&utm_campaign=redes-sociais:102018:e&utm_content=:::&utm_term=",23,0.314064412266541
collection_0646,https://gazetadopovo.com.br/eleicoes/2018/tse-nega-pedido-de-haddad-para-tirar-do-ar-123-publicacoes-em-redes-sociais-eqis0xfdzrj9qotqmxsn8483a/?utm_source=twitter&utm_medium=midia-social&utm_campaign=gazeta-do-povo&utm_content=eleicoes-2018,23,0.45626945853104
collection_0647,https://oglobo.globo.com/brasil/bolsonaro-empregou-ex-mulher-parentes-dela-no-legislativo-22143135,22,-0.77250959568518
collection_0648,https://brasil.elpais.com/brasil/2018/10/09/politica/1539112288_960840.amp.html?__twitter_impression=true,22,-0.626485313526436
collection_0649,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/17/irmao-de-ciro-reclama-de-bolsonaro-e-indica-voto-em-haddad-no-segundo-turno.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,22,-0.549536622854187
collection_0650,https://poder360.com.br/eleicoes/pt-denuncia-no-tse-fake-news-contra-haddad/,22,-0.546160820013297
collection_0651,https://noticias.uol.com.br/comprova/ultimas-noticias/2018/10/15/projeto-nao-legaliza-pedofilia-nem-tem-participacao-de-haddad.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,22,-0.450562005307389
collection_0652,https://catracalivre.com.br/cidadania/juristas-veem-risco-de-cassacao-de-bolsonaro-por-questao-do-whats/,22,-0.427930605538873
collection_0653,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/10/26/ciro-gomes-vai-gravar-video-de-apoio-a-haddad-diz-presidente-do-pdt.htm,22,-0.432303890779319
collection_0654,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/agencia-estado/2018/10/25/eleitores-de-haddad-tentam-romper-a-bolha-e-virar-voto-nas-ruas.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,22,-0.433804669739399
collection_0655,https://noticias.uol.com.br/comprova/ultimas-noticias/2018/10/16/haddad-nao-usou-ferrari-na-campanha-video-mostra-carona-em-2016.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,22,-0.360392089659266
collection_0656,https://valor.com.br/u/5933311,22,-0.230608613835935
collection_0657,https://g1.globo.com/mundo/blog/helio-gurovitz/post/2018/10/17/quem-e-o-bolsonaro-real.ghtml,22,-0.153464953206427
collection_0658,https://valor.com.br/u/5950087,22,-0.146065775430458
collection_0659,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/10/senador-mais-votado-do-pais-major-olimpio-declara-apoio-a-franca.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,22,-0.0744064370421268
collection_0660,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/09/haddad-nao-visita-lula-pf-preso-curitiba-gleisi.htm,22,0.050121834855768
collection_0661,https://g1.globo.com/politica/noticia/2018/11/01/bolsonaro-diz-que-moro-pediu-liberdade-total-e-que-nao-vai-interferir-no-trabalho-do-ministro.ghtml?utm_source=twitter&utm_medium=social&utm_campaign=g1,22,0.178062267375483
collection_0662,"https://terra.com.br/noticias/brasil/politica/bolsonaro-diz-que-nao-quer-procurador-geral-da-republica-de-esquerda,1cbd9a02e326b89de1419ccd631ea8aacqqnuxkc.html",22,0.180963796690777
collection_0663,https://buzzfeed.com/severinomotta/juiz-sergio-moro-deixa-a-lava-jato-para-integrar-governo,22,0.212524918357325
collection_0664,https://gazetadopovo.com.br/eleicoes/2018/bolsonaro-sobe-6-pontos-e-vira-lider-entre-mulheres-no-fim-de-semana-do-elenao-6ho15t60smmttzsq6vx4c1q6x/?utm_source=twitter&utm_medium=midia-social&utm_campaign=gazeta-do-povo&utm_content=eleicoes-2018,22,0.219592551092464
collection_0665,https://valor.com.br/u/5918143,22,0.281070779178414
collection_0666,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/efe/2018/10/28/bolsonaro-vence-haddad-por-quase-20-pontos-entre-os-eleitores-de-madri.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,22,0.355306166725904
collection_0667,https://noticias.uol.com.br/politica/eleicoes/2018/noticias/2018/10/18/video-campanha-bolsonaro-critica-haddad-candidato-fake.htm?utm_source=twitter&utm_medium=social-media&utm_campaign=noticias&utm_content=geral,22,0.379267692862297
